,Year,Jurisdiction,Health region,Specialty ,Specialty sort,"Physician-to–100,000 population ratio",Number of physicians,Population
93463,2020,B.C.,Okanagan HSDA,_Ophthalmology,77,4,15,"404,989"
93464,2020,B.C.,Okanagan HSDA,_Orthopedic surgery,78,7,27,"404,989"
93465,2020,B.C.,Okanagan HSDA,_Otolaryngology — Head and neck surgery,79,3,11,"404,989"
93466,2020,B.C.,Okanagan HSDA,_Plastic surgery,80,1,6,"404,989"
93467,2020,B.C.,Okanagan HSDA,_Urology,81,2,10,"404,989"
93468,2020,B.C.,Okanagan HSDA,_Vascular surgery,82,1,3,"404,989"
91511,2020,Que.,Terre-Cries-de-la-Baie-James,All physicians,1,354,65,"18,347"
93470,2020,B.C.,Thompson/Cariboo HSDA,All specialists,2,85,204,"241,294"
93471,2020,B.C.,Thompson/Cariboo HSDA,Family medicine,3,134,324,"241,294"
93472,2020,B.C.,Thompson/Cariboo HSDA,__General practice,4,43,104,"241,294"
93473,2020,B.C.,Thompson/Cariboo HSDA,__Emergency family medicine,5,13,31,"241,294"
93474,2020,B.C.,Thompson/Cariboo HSDA,__Family medicine,6,78,189,"241,294"
93475,2020,B.C.,Thompson/Cariboo HSDA,Medical specialists,7,58,141,"241,294"
93476,2020,B.C.,Thompson/Cariboo HSDA,Clinical specialists,8,54,131,"241,294"
93477,2020,B.C.,Thompson/Cariboo HSDA,_Anesthesiology,9,7,18,"241,294"
93478,2020,B.C.,Thompson/Cariboo HSDA,_Dermatology,10,1,2,"241,294"
93479,2020,B.C.,Thompson/Cariboo HSDA,_Diagnostic radiology,11,6,14,"241,294"
93480,2020,B.C.,Thompson/Cariboo HSDA,_Emergency medicine,14,1,2,"241,294"
93481,2020,B.C.,Thompson/Cariboo HSDA,_Internal medicine,15,12,30,"241,294"
93482,2020,B.C.,Thompson/Cariboo HSDA,__Cardiology,16,2,4,"241,294"
93483,2020,B.C.,Thompson/Cariboo HSDA,__Critical care medicine,19,1,3,"241,294"
93484,2020,B.C.,Thompson/Cariboo HSDA,__Gastroenterology,21,1,2,"241,294"
93485,2020,B.C.,Thompson/Cariboo HSDA,__Geriatric medicine,23,0,1,"241,294"
93486,2020,B.C.,Thompson/Cariboo HSDA,__Infectious diseases,25,1,3,"241,294"
93487,2020,B.C.,Thompson/Cariboo HSDA,__Medical oncology,26,1,3,"241,294"
93488,2020,B.C.,Thompson/Cariboo HSDA,__Nephrology,27,1,2,"241,294"
93489,2020,B.C.,Thompson/Cariboo HSDA,__Respirology,30,1,2,"241,294"
93490,2020,B.C.,Thompson/Cariboo HSDA,__Rheumatology,31,1,3,"241,294"
93491,2020,B.C.,Thompson/Cariboo HSDA,_Neurology,33,2,5,"241,294"
93492,2020,B.C.,Thompson/Cariboo HSDA,_Pediatrics,36,4,9,"241,294"
93493,2020,B.C.,Thompson/Cariboo HSDA,_Physical medicine and rehabilitation,53,1,2,"241,294"
93494,2020,B.C.,Thompson/Cariboo HSDA,_Psychiatry,54,11,26,"241,294"
93495,2020,B.C.,Thompson/Cariboo HSDA,Laboratory specialists,59,4,10,"241,294"
93496,2020,B.C.,Thompson/Cariboo HSDA,_Anatomical pathology,60,2,6,"241,294"
93497,2020,B.C.,Thompson/Cariboo HSDA,_General pathology,61,1,3,"241,294"
93498,2020,B.C.,Thompson/Cariboo HSDA,_Medical microbiology,65,0,1,"241,294"
93499,2020,B.C.,Thompson/Cariboo HSDA,Surgical specialists,67,26,63,"241,294"
93500,2020,B.C.,Thompson/Cariboo HSDA,_General surgery,69,7,18,"241,294"
93501,2020,B.C.,Thompson/Cariboo HSDA,_Neurosurgery,73,2,5,"241,294"
93502,2020,B.C.,Thompson/Cariboo HSDA,_Obstetrics and gynecology,74,5,13,"241,294"
93503,2020,B.C.,Thompson/Cariboo HSDA,_Ophthalmology,77,2,4,"241,294"
93504,2020,B.C.,Thompson/Cariboo HSDA,_Orthopedic surgery,78,4,10,"241,294"
93505,2020,B.C.,Thompson/Cariboo HSDA,_Otolaryngology — Head and neck surgery,79,1,3,"241,294"
93506,2020,B.C.,Thompson/Cariboo HSDA,_Plastic surgery,80,2,4,"241,294"
93507,2020,B.C.,Thompson/Cariboo HSDA,_Urology,81,2,4,"241,294"
93508,2020,B.C.,Thompson/Cariboo HSDA,_Vascular surgery,82,1,2,"241,294"
92947,2020,Sask.,Athabasca Health Authority,All physicians,1,132,4,"3,019"
93510,2020,B.C.,Fraser East HSDA,All specialists,2,62,208,"335,127"
93511,2020,B.C.,Fraser East HSDA,Family medicine,3,101,338,"335,127"
93512,2020,B.C.,Fraser East HSDA,__General practice,4,29,98,"335,127"
93513,2020,B.C.,Fraser East HSDA,__Emergency family medicine,5,8,27,"335,127"
93514,2020,B.C.,Fraser East HSDA,__Family medicine,6,64,213,"335,127"
93515,2020,B.C.,Fraser East HSDA,Medical specialists,7,44,149,"335,127"
93516,2020,B.C.,Fraser East HSDA,Clinical specialists,8,42,141,"335,127"
93517,2020,B.C.,Fraser East HSDA,_Anesthesiology,9,5,16,"335,127"
93518,2020,B.C.,Fraser East HSDA,_Dermatology,10,0,1,"335,127"
93519,2020,B.C.,Fraser East HSDA,_Diagnostic radiology,11,7,24,"335,127"
93520,2020,B.C.,Fraser East HSDA,_Emergency medicine,14,0,1,"335,127"
93521,2020,B.C.,Fraser East HSDA,_Internal medicine,15,7,25,"335,127"
93522,2020,B.C.,Fraser East HSDA,__Cardiology,16,1,4,"335,127"
93523,2020,B.C.,Fraser East HSDA,__Critical care medicine,19,1,4,"335,127"
93524,2020,B.C.,Fraser East HSDA,__Endocrinology and metabolism,20,1,2,"335,127"
93525,2020,B.C.,Fraser East HSDA,__Geriatric medicine,23,0,1,"335,127"
93526,2020,B.C.,Fraser East HSDA,__Hematology,24,0,1,"335,127"
93527,2020,B.C.,Fraser East HSDA,__Infectious diseases,25,0,1,"335,127"
93528,2020,B.C.,Fraser East HSDA,__Medical oncology,26,2,6,"335,127"
93529,2020,B.C.,Fraser East HSDA,__Nephrology,27,1,4,"335,127"
93530,2020,B.C.,Fraser East HSDA,__Respirology,30,1,2,"335,127"
93531,2020,B.C.,Fraser East HSDA,__Rheumatology,31,0,1,"335,127"
93532,2020,B.C.,Fraser East HSDA,_Neurology,33,2,8,"335,127"
93533,2020,B.C.,Fraser East HSDA,_Nuclear medicine,35,0,1,"335,127"
93534,2020,B.C.,Fraser East HSDA,_Pediatrics,36,3,11,"335,127"
93535,2020,B.C.,Fraser East HSDA,__Endocrinology and metabolism — Pediatrics,45,0,1,"335,127"
93536,2020,B.C.,Fraser East HSDA,_Psychiatry,54,6,19,"335,127"
93537,2020,B.C.,Fraser East HSDA,_Radiation oncology,58,2,8,"335,127"
93538,2020,B.C.,Fraser East HSDA,Laboratory specialists,59,2,8,"335,127"
93539,2020,B.C.,Fraser East HSDA,_Anatomical pathology,60,1,5,"335,127"
93540,2020,B.C.,Fraser East HSDA,_General pathology,61,1,2,"335,127"
93541,2020,B.C.,Fraser East HSDA,_Hematological pathology,63,0,1,"335,127"
93542,2020,B.C.,Fraser East HSDA,Surgical specialists,67,18,59,"335,127"
93543,2020,B.C.,Fraser East HSDA,_General surgery,69,4,14,"335,127"
93544,2020,B.C.,Fraser East HSDA,_Neurosurgery,73,0,1,"335,127"
93545,2020,B.C.,Fraser East HSDA,_Obstetrics and gynecology,74,3,10,"335,127"
93546,2020,B.C.,Fraser East HSDA,_Ophthalmology,77,2,7,"335,127"
93547,2020,B.C.,Fraser East HSDA,_Orthopedic surgery,78,4,12,"335,127"
93548,2020,B.C.,Fraser East HSDA,_Otolaryngology — Head and neck surgery,79,1,4,"335,127"
93549,2020,B.C.,Fraser East HSDA,_Plastic surgery,80,1,5,"335,127"
93550,2020,B.C.,Fraser East HSDA,_Urology,81,1,5,"335,127"
93551,2020,B.C.,Fraser East HSDA,_Vascular surgery,82,0,1,"335,127"
92738,2020,Sask.,Cypress Health Region,All physicians,1,157,69,"43,890"
93553,2020,B.C.,Fraser North HSDA,All specialists,2,89,630,"706,601"
93554,2020,B.C.,Fraser North HSDA,Family medicine,3,95,674,"706,601"
93555,2020,B.C.,Fraser North HSDA,__General practice,4,32,223,"706,601"
93556,2020,B.C.,Fraser North HSDA,__Emergency family medicine,5,5,34,"706,601"
93557,2020,B.C.,Fraser North HSDA,__Family medicine,6,59,417,"706,601"
93558,2020,B.C.,Fraser North HSDA,Medical specialists,7,67,476,"706,601"
93559,2020,B.C.,Fraser North HSDA,Clinical specialists,8,63,445,"706,601"
93560,2020,B.C.,Fraser North HSDA,_Anesthesiology,9,9,61,"706,601"
93561,2020,B.C.,Fraser North HSDA,_Dermatology,10,2,11,"706,601"
93562,2020,B.C.,Fraser North HSDA,_Diagnostic radiology,11,4,26,"706,601"
93563,2020,B.C.,Fraser North HSDA,_Emergency medicine,14,7,51,"706,601"
93564,2020,B.C.,Fraser North HSDA,_Internal medicine,15,7,48,"706,601"
93565,2020,B.C.,Fraser North HSDA,__Cardiology,16,3,24,"706,601"
93566,2020,B.C.,Fraser North HSDA,__Clinical immunology and allergy,17,0,3,"706,601"
93567,2020,B.C.,Fraser North HSDA,__Critical care medicine,19,1,7,"706,601"
93568,2020,B.C.,Fraser North HSDA,__Endocrinology and metabolism,20,1,10,"706,601"
93569,2020,B.C.,Fraser North HSDA,__Gastroenterology,21,1,9,"706,601"
93570,2020,B.C.,Fraser North HSDA,__Geriatric medicine,23,1,7,"706,601"
93571,2020,B.C.,Fraser North HSDA,__Hematology,24,1,4,"706,601"
93572,2020,B.C.,Fraser North HSDA,__Infectious diseases,25,1,4,"706,601"
93573,2020,B.C.,Fraser North HSDA,__Medical oncology,26,1,4,"706,601"
93574,2020,B.C.,Fraser North HSDA,__Nephrology,27,1,7,"706,601"
93575,2020,B.C.,Fraser North HSDA,__Occupational medicine,28,0,1,"706,601"
93576,2020,B.C.,Fraser North HSDA,__Respirology,30,2,15,"706,601"
93577,2020,B.C.,Fraser North HSDA,__Rheumatology,31,2,15,"706,601"
93578,2020,B.C.,Fraser North HSDA,_Neurology,33,2,16,"706,601"
93579,2020,B.C.,Fraser North HSDA,_Nuclear medicine,35,0,2,"706,601"
93580,2020,B.C.,Fraser North HSDA,_Pediatrics,36,4,28,"706,601"
93581,2020,B.C.,Fraser North HSDA,__Cardiology — Pediatrics,38,0,1,"706,601"
93582,2020,B.C.,Fraser North HSDA,__Endocrinology and metabolism — Pediatrics,45,0,2,"706,601"
93583,2020,B.C.,Fraser North HSDA,__Rheumatology — Pediatrics,52,0,1,"706,601"
93584,2020,B.C.,Fraser North HSDA,_Physical medicine and rehabilitation,53,2,11,"706,601"
93585,2020,B.C.,Fraser North HSDA,_Psychiatry,54,11,76,"706,601"
93586,2020,B.C.,Fraser North HSDA,_Public health and preventive medicine,57,0,1,"706,601"
93587,2020,B.C.,Fraser North HSDA,Laboratory specialists,59,4,31,"706,601"
93588,2020,B.C.,Fraser North HSDA,_Anatomical pathology,60,2,13,"706,601"
93589,2020,B.C.,Fraser North HSDA,_General pathology,61,1,10,"706,601"
93590,2020,B.C.,Fraser North HSDA,_Hematological pathology,63,1,4,"706,601"
93591,2020,B.C.,Fraser North HSDA,_Medical biochemistry,64,0,3,"706,601"
93592,2020,B.C.,Fraser North HSDA,_Medical microbiology,65,0,1,"706,601"
93593,2020,B.C.,Fraser North HSDA,Surgical specialists,67,22,154,"706,601"
93594,2020,B.C.,Fraser North HSDA,_Cardiac surgery,68,1,8,"706,601"
93595,2020,B.C.,Fraser North HSDA,_General surgery,69,3,24,"706,601"
93596,2020,B.C.,Fraser North HSDA,_Neurosurgery,73,1,8,"706,601"
93597,2020,B.C.,Fraser North HSDA,_Obstetrics and gynecology,74,3,24,"706,601"
93598,2020,B.C.,Fraser North HSDA,_Ophthalmology,77,4,30,"706,601"
93599,2020,B.C.,Fraser North HSDA,_Orthopedic surgery,78,4,27,"706,601"
93600,2020,B.C.,Fraser North HSDA,_Otolaryngology — Head and neck surgery,79,1,9,"706,601"
93601,2020,B.C.,Fraser North HSDA,_Plastic surgery,80,2,11,"706,601"
93602,2020,B.C.,Fraser North HSDA,_Urology,81,1,9,"706,601"
93603,2020,B.C.,Fraser North HSDA,_Vascular surgery,82,1,4,"706,601"
92715,2020,Sask.,Five Hills Health Region,All physicians,1,172,94,"54,608"
93605,2020,B.C.,Fraser South HSDA,All specialists,2,67,603,"893,763"
93606,2020,B.C.,Fraser South HSDA,Family medicine,3,89,798,"893,763"
93607,2020,B.C.,Fraser South HSDA,__General practice,4,27,241,"893,763"
93608,2020,B.C.,Fraser South HSDA,__Emergency family medicine,5,5,47,"893,763"
93609,2020,B.C.,Fraser South HSDA,__Family medicine,6,57,510,"893,763"
93610,2020,B.C.,Fraser South HSDA,Medical specialists,7,49,441,"893,763"
93611,2020,B.C.,Fraser South HSDA,Clinical specialists,8,46,411,"893,763"
93612,2020,B.C.,Fraser South HSDA,_Anesthesiology,9,6,53,"893,763"
93613,2020,B.C.,Fraser South HSDA,_Dermatology,10,1,8,"893,763"
93614,2020,B.C.,Fraser South HSDA,_Diagnostic radiology,11,3,26,"893,763"
93615,2020,B.C.,Fraser South HSDA,_Emergency medicine,14,1,11,"893,763"
93616,2020,B.C.,Fraser South HSDA,_Internal medicine,15,5,46,"893,763"
93617,2020,B.C.,Fraser South HSDA,__Cardiology,16,2,16,"893,763"
93618,2020,B.C.,Fraser South HSDA,__Clinical immunology and allergy,17,1,5,"893,763"
93619,2020,B.C.,Fraser South HSDA,__Critical care medicine,19,1,6,"893,763"
93620,2020,B.C.,Fraser South HSDA,__Endocrinology and metabolism,20,1,9,"893,763"
93621,2020,B.C.,Fraser South HSDA,__Gastroenterology,21,1,11,"893,763"
93622,2020,B.C.,Fraser South HSDA,__Geriatric medicine,23,1,6,"893,763"
93623,2020,B.C.,Fraser South HSDA,__Hematology,24,0,4,"893,763"
93624,2020,B.C.,Fraser South HSDA,__Infectious diseases,25,1,5,"893,763"
93625,2020,B.C.,Fraser South HSDA,__Medical oncology,26,2,21,"893,763"
93626,2020,B.C.,Fraser South HSDA,__Nephrology,27,1,8,"893,763"
93627,2020,B.C.,Fraser South HSDA,__Respirology,30,1,12,"893,763"
93628,2020,B.C.,Fraser South HSDA,__Rheumatology,31,0,4,"893,763"
93629,2020,B.C.,Fraser South HSDA,_Neurology,33,1,13,"893,763"
93630,2020,B.C.,Fraser South HSDA,_Pediatrics,36,5,44,"893,763"
93631,2020,B.C.,Fraser South HSDA,__Emergency medicine — Pediatrics,44,0,2,"893,763"
93632,2020,B.C.,Fraser South HSDA,_Physical medicine and rehabilitation,53,1,6,"893,763"
93633,2020,B.C.,Fraser South HSDA,_Psychiatry,54,8,74,"893,763"
93634,2020,B.C.,Fraser South HSDA,_Public health and preventive medicine,57,1,9,"893,763"
93635,2020,B.C.,Fraser South HSDA,_Radiation oncology,58,1,12,"893,763"
93636,2020,B.C.,Fraser South HSDA,Laboratory specialists,59,3,30,"893,763"
93637,2020,B.C.,Fraser South HSDA,_Anatomical pathology,60,1,11,"893,763"
93638,2020,B.C.,Fraser South HSDA,_General pathology,61,0,4,"893,763"
93639,2020,B.C.,Fraser South HSDA,_Hematological pathology,63,1,5,"893,763"
93640,2020,B.C.,Fraser South HSDA,_Medical biochemistry,64,0,1,"893,763"
93641,2020,B.C.,Fraser South HSDA,_Medical microbiology,65,1,9,"893,763"
93642,2020,B.C.,Fraser South HSDA,Surgical specialists,67,18,161,"893,763"
93643,2020,B.C.,Fraser South HSDA,_Cardiac surgery,68,0,4,"893,763"
93644,2020,B.C.,Fraser South HSDA,_General surgery,69,3,27,"893,763"
93645,2020,B.C.,Fraser South HSDA,_Obstetrics and gynecology,74,5,43,"893,763"
93646,2020,B.C.,Fraser South HSDA,_Ophthalmology,77,2,21,"893,763"
93647,2020,B.C.,Fraser South HSDA,_Orthopedic surgery,78,3,27,"893,763"
93648,2020,B.C.,Fraser South HSDA,_Otolaryngology — Head and neck surgery,79,1,12,"893,763"
93649,2020,B.C.,Fraser South HSDA,_Plastic surgery,80,1,11,"893,763"
93650,2020,B.C.,Fraser South HSDA,_Urology,81,1,12,"893,763"
93651,2020,B.C.,Fraser South HSDA,_Vascular surgery,82,0,4,"893,763"
93652,2020,B.C.,Fraser South HSDA,Medical scientists,83,0,1,"893,763"
92884,2020,Sask.,Heartland Health Region,All physicians,1,54,23,"42,322"
93654,2020,B.C.,Richmond HSDA,All specialists,2,82,177,"216,046"
93655,2020,B.C.,Richmond HSDA,Family medicine,3,107,232,"216,046"
93656,2020,B.C.,Richmond HSDA,__General practice,4,32,70,"216,046"
93657,2020,B.C.,Richmond HSDA,__Emergency family medicine,5,11,24,"216,046"
93658,2020,B.C.,Richmond HSDA,__Family medicine,6,64,138,"216,046"
93659,2020,B.C.,Richmond HSDA,Medical specialists,7,58,126,"216,046"
93660,2020,B.C.,Richmond HSDA,Clinical specialists,8,56,120,"216,046"
93661,2020,B.C.,Richmond HSDA,_Anesthesiology,9,5,10,"216,046"
93662,2020,B.C.,Richmond HSDA,_Dermatology,10,0,1,"216,046"
93663,2020,B.C.,Richmond HSDA,_Diagnostic radiology,11,10,22,"216,046"
93664,2020,B.C.,Richmond HSDA,_Internal medicine,15,10,21,"216,046"
93665,2020,B.C.,Richmond HSDA,__Cardiology,16,1,3,"216,046"
93666,2020,B.C.,Richmond HSDA,__Clinical immunology and allergy,17,0,1,"216,046"
93667,2020,B.C.,Richmond HSDA,__Critical care medicine,19,1,2,"216,046"
93668,2020,B.C.,Richmond HSDA,__Endocrinology and metabolism,20,0,1,"216,046"
93669,2020,B.C.,Richmond HSDA,__Gastroenterology,21,2,4,"216,046"
93670,2020,B.C.,Richmond HSDA,__Geriatric medicine,23,1,3,"216,046"
93671,2020,B.C.,Richmond HSDA,__Hematology,24,1,2,"216,046"
93672,2020,B.C.,Richmond HSDA,__Infectious diseases,25,1,2,"216,046"
93673,2020,B.C.,Richmond HSDA,__Medical oncology,26,1,2,"216,046"
93674,2020,B.C.,Richmond HSDA,__Nephrology,27,0,1,"216,046"
93675,2020,B.C.,Richmond HSDA,__Respirology,30,0,1,"216,046"
93676,2020,B.C.,Richmond HSDA,__Rheumatology,31,3,6,"216,046"
93677,2020,B.C.,Richmond HSDA,_Neurology,33,2,5,"216,046"
93678,2020,B.C.,Richmond HSDA,_Nuclear medicine,35,0,1,"216,046"
93679,2020,B.C.,Richmond HSDA,_Pediatrics,36,3,7,"216,046"
93680,2020,B.C.,Richmond HSDA,__Clinical immunology and allergy — Pediatrics,40,0,1,"216,046"
93681,2020,B.C.,Richmond HSDA,_Psychiatry,54,11,23,"216,046"
93682,2020,B.C.,Richmond HSDA,_Public health and preventive medicine,57,0,1,"216,046"
93683,2020,B.C.,Richmond HSDA,Laboratory specialists,59,3,6,"216,046"
93684,2020,B.C.,Richmond HSDA,_Anatomical pathology,60,0,1,"216,046"
93685,2020,B.C.,Richmond HSDA,_General pathology,61,2,4,"216,046"
93686,2020,B.C.,Richmond HSDA,_Medical biochemistry,64,0,1,"216,046"
93687,2020,B.C.,Richmond HSDA,Surgical specialists,67,24,51,"216,046"
93688,2020,B.C.,Richmond HSDA,_General surgery,69,3,7,"216,046"
93689,2020,B.C.,Richmond HSDA,_Obstetrics and gynecology,74,4,9,"216,046"
93690,2020,B.C.,Richmond HSDA,_Ophthalmology,77,2,5,"216,046"
93691,2020,B.C.,Richmond HSDA,_Orthopedic surgery,78,5,11,"216,046"
93692,2020,B.C.,Richmond HSDA,_Otolaryngology — Head and neck surgery,79,2,5,"216,046"
93693,2020,B.C.,Richmond HSDA,_Plastic surgery,80,2,5,"216,046"
93694,2020,B.C.,Richmond HSDA,_Urology,81,3,6,"216,046"
93695,2020,B.C.,Richmond HSDA,_Vascular surgery,82,1,3,"216,046"
92943,2020,Sask.,Keewatin Yatthé Health Region,All physicians,1,98,11,"11,276"
93697,2020,B.C.,Vancouver HSDA,All specialists,2,315,"2,257","716,831"
93698,2020,B.C.,Vancouver HSDA,Family medicine,3,175,"1,252","716,831"
93699,2020,B.C.,Vancouver HSDA,__General practice,4,58,419,"716,831"
93700,2020,B.C.,Vancouver HSDA,__Emergency family medicine,5,7,53,"716,831"
93701,2020,B.C.,Vancouver HSDA,__Family medicine,6,109,780,"716,831"
93702,2020,B.C.,Vancouver HSDA,Medical specialists,7,255,"1,828","716,831"
93703,2020,B.C.,Vancouver HSDA,Clinical specialists,8,239,"1,710","716,831"
93704,2020,B.C.,Vancouver HSDA,_Anesthesiology,9,26,188,"716,831"
93705,2020,B.C.,Vancouver HSDA,_Dermatology,10,4,32,"716,831"
93706,2020,B.C.,Vancouver HSDA,_Diagnostic radiology,11,16,116,"716,831"
93707,2020,B.C.,Vancouver HSDA,__Pediatric radiology,13,0,1,"716,831"
93708,2020,B.C.,Vancouver HSDA,_Emergency medicine,14,11,82,"716,831"
93709,2020,B.C.,Vancouver HSDA,_Internal medicine,15,26,184,"716,831"
93710,2020,B.C.,Vancouver HSDA,__Cardiology,16,8,58,"716,831"
93711,2020,B.C.,Vancouver HSDA,__Clinical immunology and allergy,17,1,9,"716,831"
93712,2020,B.C.,Vancouver HSDA,__Critical care medicine,19,3,21,"716,831"
93713,2020,B.C.,Vancouver HSDA,__Endocrinology and metabolism,20,3,23,"716,831"
93714,2020,B.C.,Vancouver HSDA,__Gastroenterology,21,3,25,"716,831"
93715,2020,B.C.,Vancouver HSDA,__Geriatric medicine,23,3,19,"716,831"
93716,2020,B.C.,Vancouver HSDA,__Hematology,24,5,39,"716,831"
93717,2020,B.C.,Vancouver HSDA,__Infectious diseases,25,3,21,"716,831"
93718,2020,B.C.,Vancouver HSDA,__Medical oncology,26,4,30,"716,831"
93719,2020,B.C.,Vancouver HSDA,__Nephrology,27,5,34,"716,831"
93720,2020,B.C.,Vancouver HSDA,__Occupational medicine,28,0,3,"716,831"
93721,2020,B.C.,Vancouver HSDA,__Respirology,30,5,34,"716,831"
93722,2020,B.C.,Vancouver HSDA,__Rheumatology,31,3,24,"716,831"
93723,2020,B.C.,Vancouver HSDA,_Medical genetics and genomics,32,2,14,"716,831"
93724,2020,B.C.,Vancouver HSDA,_Neurology,33,11,82,"716,831"
93725,2020,B.C.,Vancouver HSDA,_Nuclear medicine,35,1,10,"716,831"
93726,2020,B.C.,Vancouver HSDA,_Pediatrics,36,24,170,"716,831"
93727,2020,B.C.,Vancouver HSDA,__Cardiology — Pediatrics,38,1,6,"716,831"
93728,2020,B.C.,Vancouver HSDA,__Clinical immunology and allergy — Pediatrics,40,1,7,"716,831"
93729,2020,B.C.,Vancouver HSDA,__Critical care medicine — Pediatrics,42,1,6,"716,831"
93730,2020,B.C.,Vancouver HSDA,__Emergency medicine — Pediatrics,44,2,16,"716,831"
93731,2020,B.C.,Vancouver HSDA,__Endocrinology and metabolism — Pediatrics,45,1,8,"716,831"
93732,2020,B.C.,Vancouver HSDA,__Gastroenterology — Pediatrics,46,1,6,"716,831"
93733,2020,B.C.,Vancouver HSDA,__Hematology/oncology — Pediatrics,47,1,9,"716,831"
93734,2020,B.C.,Vancouver HSDA,__Infectious diseases — Pediatrics,48,1,6,"716,831"
93735,2020,B.C.,Vancouver HSDA,__Nephrology — Pediatrics,50,1,5,"716,831"
93736,2020,B.C.,Vancouver HSDA,__Respirology — Pediatrics,51,0,3,"716,831"
93737,2020,B.C.,Vancouver HSDA,__Rheumatology — Pediatrics,52,1,4,"716,831"
93738,2020,B.C.,Vancouver HSDA,_Physical medicine and rehabilitation,53,6,42,"716,831"
93739,2020,B.C.,Vancouver HSDA,_Psychiatry,54,44,318,"716,831"
93740,2020,B.C.,Vancouver HSDA,_Public health and preventive medicine,57,4,28,"716,831"
93741,2020,B.C.,Vancouver HSDA,_Radiation oncology,58,4,27,"716,831"
93742,2020,B.C.,Vancouver HSDA,Laboratory specialists,59,16,118,"716,831"
93743,2020,B.C.,Vancouver HSDA,_Anatomical pathology,60,8,58,"716,831"
93744,2020,B.C.,Vancouver HSDA,_General pathology,61,1,9,"716,831"
93745,2020,B.C.,Vancouver HSDA,_Hematological pathology,63,3,19,"716,831"
93746,2020,B.C.,Vancouver HSDA,_Medical biochemistry,64,1,7,"716,831"
93747,2020,B.C.,Vancouver HSDA,_Medical microbiology,65,3,18,"716,831"
93748,2020,B.C.,Vancouver HSDA,_Neuropathology,66,1,7,"716,831"
93749,2020,B.C.,Vancouver HSDA,Surgical specialists,67,60,428,"716,831"
93750,2020,B.C.,Vancouver HSDA,_Cardiac surgery,68,3,23,"716,831"
93751,2020,B.C.,Vancouver HSDA,_General surgery,69,8,56,"716,831"
93752,2020,B.C.,Vancouver HSDA,__General surgical oncology,71,0,2,"716,831"
93753,2020,B.C.,Vancouver HSDA,__Pediatric surgery,72,1,6,"716,831"
