X,Y,OBJECTID,index_,Name,source_facility_type,odhf_facility_type,provider,unit,Street,CSDname,Prov,postal_code,CSDuid,Pruid,latitude,longitude,LocationSource
-71.2584421,46.7244239,5990,7208,Clsc Centre D'Hébergement De Charny,soins prolongés,Nursing and residential care facilities,Public Health Agency of Canada,,9330 Boul Du Centre-Hospitalier,Lévis,QC,G6X1L6,2425213,24,46.7244239,-71.2584421,Provided
-73.9488590999999,45.4130011,5991,8078,Hôpital Sainte-Anne,soins prolongés,Nursing and residential care facilities,Public Health Agency of Canada,,305 Boul Anciens-Combattants,Sainte-Anne-de-Bellevue,QC,H9X1Y9,2466117,24,45.4130011,-73.9488591,Provided
-71.2579152,46.8109218000001,5992,8431,Résidence Christ-Roi,soins prolongés,Nursing and residential care facilities,Public Health Agency of Canada,,300 Blvd Wilfrid-Hamel,Québec,QC,G1M2R9,2423027,24,46.8109218,-71.2579152,Provided
-106.682821,52.1411590000001,5993,8577,Central Haven Special Care Home,specal care,Nursing and residential care facilities,Saskatchewan Health Authorities,,1020 Avenue I N,Saskatoon,SK,S7L2H7,4711066,47,52.141159,-106.682821,Provided
-106.620778,52.08649,5994,8581,Circle Drive Special Care Home,specal care,Nursing and residential care facilities,Saskatchewan Health Authorities,,3055 Preston Ave,Saskatoon,SK,S7T1C3,4711066,47,52.08649,-106.620778,Provided
-106.772637,52.3468350000001,5995,8599,Dalmeny Spruce Manor Special Care Home,special care,Nursing and residential care facilities,Saskatchewan Health Authorities,,701 1 St,Dalmeny,SK,S0K1E0,4711073,47,52.346835,-106.772637,Provided
-106.639456,52.126672,5996,8747,Luther Special Care Home,special care,Nursing and residential care facilities,Saskatchewan Health Authorities,,1212 Osler Street,Saskatoon,SK,S7N0T9,4711066,47,52.126672,-106.639456,Provided
-135.063,60.72526,5997,9003,Blood Ties Four Directions Centre Drop-In And Street Clinic,street clinic,Ambulatory health care services,Yukon Territories,,307 Strickland St.,Whitehorse,YT,Y1A2S5,6001009,60,60.72526,-135.063,Provided
-63.5863889999999,44.645784,5998,2318,Qeii - Halifax Infirmary Site,tertiary,Hospitals,Province of Nova Scotia,,1796 Summer Street,Halifax,NS,,1209034,12,44.645784,-63.586389,Provided
-63.58040241,44.6384048900001,5999,2319,Qeii - Victoria General (Vg) Site,tertiary,Hospitals,Province of Nova Scotia,,1278 South Park Street,Halifax,NS,,1209034,12,44.63840489,-63.58040241,Provided
-105.53174,50.390948,6000,8589,Crescent View Clinic,walk-in clinic,Ambulatory health care services,Saskatchewan Health Authorities,,131 1 Avenue Ne,Moose Jaw,SK,S6H0Y9,4707039,47,50.390948,-105.53174,Provided
-105.534454,50.3935540000001,6001,8705,Kliniek On Main,walk-in clinic,Ambulatory health care services,Saskatchewan Health Authorities,,351 Main Street,Moose Jaw,SK,S6H0W2,4707039,47,50.393554,-105.534454,Provided
-64.0663929999999,46.8108290000001,6002,6134,Alberton Health Services,west prince health network,Ambulatory health care services,Province of Prince Edward Island,,148 Poplar Street,Alberton,PE,C0B1B0,1103052,11,46.810829,-64.066393,Provided
-64.236398,46.7072140000001,6003,6152,O'Leary Health Centre,west prince health network,Ambulatory health care services,Province of Prince Edward Island,,14 Mackinnon Drive,O'Leary,PE,C0B1V0,1103042,11,46.707214,-64.236398,Provided
-63.9251619999999,46.5744980000001,6004,6165,Tyne Valley Health Centre,west prince health network,Ambulatory health care services,Province of Prince Edward Island,,6905 Route 12,Tyne Valley,PE,C0B1P0,1103033,11,46.574498,-63.925162,Provided
-103.795049,50.770855,6005,8989,Women’S Health Centre - Fort Qu'Appelle,women's health,Ambulatory health care services,Saskatchewan Health Authorities,, ,Fort Qu'Appelle,SK,,4706051,47,50.770855,-103.795049,Provided
-114.4015147,54.1196258,6006,17,Barrhead Community Cancer Centre,,Hospitals,Province of Alberta,,4815 51 Avenue,Barrhead,AB,T7N1M1,4813019,48,54.1196258,-114.4015147,Provided
-110.478813,51.3515850000001,6007,32,Big Country Hospital,,Hospitals,Province of Alberta,,312 3 Avenue E,Oyen,AB,T0J2J0,4804014,48,51.351585,-110.478813,Provided
-110.7393,54.2637300000001,6008,33,Bonnyville Community Cancer Centre,,Hospitals,Province of Alberta,, ,Bonnyville,AB,T9N2J7,4812009,48,54.26373,-110.7393,Provided
-110.7393,54.2637300000001,6009,35,Bonnyville Healthcare Centre,,Ambulatory health care services,Province of Alberta,,5001 Lakeshore Drive,Bonnyville,AB,T9N2J7,4812009,48,54.26373,-110.7393,Provided
-115.35172,51.092455,6010,37,Bow Valley Community Cancer Centre,,Hospitals,Province of Alberta,,1100 Hospital Place,Canmore,AB,T1W1N2,4815023,48,51.092455,-115.35172,Provided
-112.801974,54.5883660000001,6011,38,Boyle Healthcare Centre,,Hospitals,Canadian Institute for Health Information,,5004 Lakeview Road,Boyle,AB,T0A0M0,4813046,48,54.588366,-112.801974,Provided
-112.830093,53.0141980000001,6012,43,Camrose Community Cancer Centre,,Hospitals,Province of Alberta,,4607 53 Street,Camrose,AB,T4V1Y5,4810011,48,53.014198,-112.830093,Provided
-113.8183868,52.2606267,6013,62,Central Alberta Cancer Centre,,Hospitals,Province of Alberta,3942,50a Avenue,Red Deer,AB,T4N4E7,4808011,48,52.2606267,-113.8183868,Provided
-110.7717888,52.0120048,6014,73,Consort Hospital And Care Centre,,Hospitals,Province of Alberta,,5402 52 Avenue,Consort,AB,T0C1B0,4804022,48,52.0120048,-110.7717888,Provided
-111.4597738,52.0964213,6015,75,Coronation Hospital And Care Centre,,Hospitals,Province of Alberta,,5000 Municipal Road,Coronation,AB,T0C1C0,4807012,48,52.0964213,-111.4597738,Provided
-110.739296,54.2637280000001,6016,79,Covenant Health Bonnyville Health Centre,,Hospitals,Canadian Institute for Health Information,,5001 Lakeshore Drive,Bonnyville,AB,T9N1M5,4812009,48,54.263728,-110.739296,Provided
-113.432304,53.462682,6017,82,Covenant Health Grey Nuns Community Hospital,,Hospitals,Canadian Institute for Health Information,,1100 Youville Drive W,Edmonton,AB,T6L5X8,4811061,48,53.462682,-113.432304,Provided
-111.859551,52.788935,6018,83,Covenant Health Killam Health Care Centre,,Hospitals,Canadian Institute for Health Information,,5203 49 Avenue,Killam,AB,T0B2L0,4807042,48,52.788935,-111.859551,Provided
-115.574865,51.1792500000001,6019,85,Covenant Health Mineral Springs Hospital,,Hospitals,Canadian Institute for Health Information,,305 Lynx Street,Banff,AB,T1L1B8,4815035,48,51.17925,-115.574865,Provided
-113.613021,53.5221490000001,6020,86,Covenant Health Misericordia Community Hospital,,Hospitals,Canadian Institute for Health Information,,16940 87 Avenue,Edmonton,AB,T5R4H5,4811061,48,53.522149,-113.613021,Provided
-112.033619,53.4944180000001,6021,88,Covenant Health St. Joseph'S General Hospital [Ab],,Hospitals,Canadian Institute for Health Information,,5241 43 Street,Vegreville,AB,T9C1C6,4810028,48,53.494418,-112.033619,Provided
-112.830994,53.0137250000001,6022,90,Covenant Health St. Mary'S Hospital [Camrose],,Hospitals,Canadian Institute for Health Information,,4607 53 Street,Camrose,AB,T4V1Y5,4810011,48,53.013725,-112.830994,Provided
-110.019164,53.2730490000001,6023,103,Dr. Cooke Extended Care Centre,,Nursing and residential care facilities,Saskatchewan Health Authorities,,3915 56 Avenue,Lloydminster (Part),AB,T9V1N9,4810039,48,53.273049,-110.019164,Provided
-114.969841,53.212021,6024,105,Drayton Valley Community Cancer Centre,,Hospitals,Province of Alberta,,4550 Madsen Avenue,Drayton Valley,AB,T7A1N8,4811031,48,53.212021,-114.969841,Provided
-112.745003,51.470875,6025,107,Drumheller Community Cancer Centre,,Hospitals,Province of Alberta,,351 9 Street Nw,Drumheller,AB,T0J0Y1,4805026,48,51.470875,-112.745003,Provided
-111.3618006,56.7176831,6026,132,Fort Mcmurray Community Cancer Centre,,Hospitals,Province of Alberta,,7 Hospital Street,Wood Buffalo,AB,T9H1P2,4816037,48,56.7176831,-111.3618006,Provided
-113.213229,53.693159,6027,133,Fort Saskatchewan Community Hospital,,Hospitals,Province of Alberta,,9401 86 Avenue,Fort Saskatchewan,AB,T8L0C6,4811056,48,53.693159,-113.213229,Provided
-112.4652356,54.1212806500001,6028,138,George Mcdougall - Smoky Lake Healthcare Centre,,Ambulatory health care services,Province of Alberta,,4212 55 Avenue,Smoky Lake,AB,T0A3C0,4812029,48,54.12128065,-112.4652356,Provided
-118.788449,55.175391,6029,143,Grande Prairie Cancer Centre,,Hospitals,Province of Alberta,, 10409-98 Street,Grande Prairie,AB,T8V2E8,4819012,48,55.175391,-118.788449,Provided
-117.627213,56.190432,6030,145,Grimshaw / Berwyn And District Community Health Centre,,Ambulatory health care services,Province of Alberta,,5621 Wilcox Road,Grimshaw,AB,T0H1W0,4819074,48,56.190432,-117.627213,Provided
-113.879344,50.575135,6031,154,High River Community Cancer Centre,,Hospitals,Province of Alberta,,560 9 Avenue W,High River,AB,T1V1B3,4806006,48,50.575135,-113.879344,Provided
-117.586038,53.397391,6032,156,Hinton Community Cancer Centre,,Hospitals,Province of Alberta,,1280 Switzer Drive,Hinton,AB,T7V1V2,4814019,48,53.397391,-117.586038,Provided
-112.814734,49.6848800000001,6033,164,Jack Ady Cancer Centre,,Hospitals,Province of Alberta,,960 19 Street,Lethbridge,AB,T1J1W5,4802012,48,49.68488,-112.814734,Provided
-111.85897,52.7893510000001,6034,168,Killam Health Care Centre,,Hospitals,Province of Alberta,,5203 49 Avenue,Killam,AB,T0B2L0,4807042,48,52.789351,-111.85897,Provided
-110.017784,53.274952,6035,179,Lloydminster Continuing Care Centre,,Nursing and residential care facilities,Saskatchewan Health Authorities,,7402 29 Street,Lloydminster (Part),AB,T9V3N1,4810039,48,53.274952,-110.017784,Provided
-110.70232,50.0345600000001,6036,185,Margery E. Yuill Cancer Centre,,Hospitals,Province of Alberta,, 666-5 Street Sw,Medicine Hat,AB,T1A4H6,4801006,48,50.03456,-110.70232,Provided
-111.9068537,52.2233878000001,6037,200,Our Lady Of The Rosary Hospital,,Hospitals,Province of Alberta,,5402 47 Street,Castor,AB,T0C0X0,4807014,48,52.2233878,-111.9068537,Provided
-117.3536897,56.2301874500001,6038,207,Peace River Community Cancer Centre,,Hospitals,Province of Alberta,,10101 68 Street,Peace River,AB,T8S1T6,4819038,48,56.23018745,-117.3536897,Provided
-114.110878,51.0359990000001,6039,236,Richmond Road Diagnostic & Treatment Centre,,Hospitals,Province of Alberta,,1820 Richmond Road Sw,Calgary,AB,T2T5C7,4806016,48,51.035999,-114.110878,Provided
-118.084124,52.8761020000001,6040,248,Seton (Jasper) Healthcare Centre,,Hospitals,Canadian Institute for Health Information,,518 Robson Street,Jasper,AB,T0E1E0,4815033,48,52.876102,-118.084124,Provided
-112.464953,54.1210310000001,6041,258,Smoky Lake Healthcare Centre,,Hospitals,Canadian Institute for Health Information,,4212 55 Avenue,Smoky Lake,AB,T0A3C0,4812029,48,54.121031,-112.464953,Provided
-113.9511437,50.8820756000001,6042,262,South Health Campus,,Hospitals,Province of Alberta,,4448 Front Street Se,Calgary,AB,T3M1M4,4806016,48,50.8820756,-113.9511437,Provided
-112.03362,53.49442,6043,266,St. Joseph’S General Hospital,,Hospitals,Province of Alberta,,5241 43 Street,Vegreville,AB,T9C1R5,4810028,48,53.49442,-112.03362,Provided
-112.830093,53.0141980000001,6044,268,St. Mary’S Hospital,,Hospitals,Province of Alberta,,4607 53 Street,Camrose,AB,T4V1Y5,4810011,48,53.014198,-112.830093,Provided
-111.290463,53.989267,6045,272,St. Therese-St. Paul Healthcare Centre,,Hospitals,Canadian Institute for Health Information,,4713 48 Avenue,St. Paul,AB,T0A3A3,4812018,48,53.989267,-111.290463,Provided
-113.520921,53.5204630000001,6046,275,Stollery Children’S Hospital,,Hospitals,Province of Alberta,,8440 112 Street,Edmonton,AB,T6G2B7,4811061,48,53.520463,-113.520921,Provided
-113.520921,53.5204630000001,6047,308,University Of Alberta Hospital,,Hospitals,Province of Alberta,,8440 112 Street,Edmonton,AB,T6G2B7,4811061,48,53.520463,-113.520921,Provided
-113.8018573,55.9429643,6048,317,Wabasca/Desmarais Healthcare Centre,,Ambulatory health care services,Province of Alberta,,881 Mistassiniy Road,Desmarais,AB,T0G2K0,4817855,48,55.9429643,-113.8018573,Provided
-113.978791,53.5382700000001,6049,323,Westview Health Centre - Stony Plain,,Ambulatory health care services,Province of Alberta,,4405 South Park Drive,Stony Plain,AB,T7Z2M7,4811048,48,53.53827,-113.978791,Provided
-111.9635723,54.7643782000001,6050,326,William J. Cadzow - Lac La Biche Healthcare Centre,,Ambulatory health care services,Province of Alberta,,9110 93 Street,Lac la Biche County,AB,T0A2C0,4812037,48,54.7643782,-111.9635723,Provided
-120.2501096,55.7455893000001,6051,333,115Th Residence,,Nursing and residential care facilities,Province of British Columbia,,1629 115 Ave,Dawson Creek,BC,V1G3C7,5955014,59,55.7455893,-120.2501096,Provided
-123.0812712,49.0241528000001,6052,334,11A Home,,Nursing and residential care facilities,Province of British Columbia,,5145 11A Ave,Delta,BC,V4M1Z7,5915011,59,49.0241528,-123.0812712,Provided
-123.0404142,49.3209903000001,6053,335,1220 East 14Th,,Nursing and residential care facilities,Province of British Columbia,,1220 14 St E,North Vancouver,BC,V7J1K2,5915051,59,49.3209903,-123.0404142,Provided
-122.6062374,49.2244182000001,6054,336,122Nd Avenue Home,,Nursing and residential care facilities,Province of British Columbia,,22229 122 Ave,Maple Ridge,BC,V2X3X8,5915075,59,49.2244182,-122.6062374,Provided
-122.315463,49.0517860000001,6055,337,123 Walk-In Clinic,,Ambulatory health care services,Province of British Columbia,,108-2777 Gladwin Road,Abbotsford,BC,V2T4V1,5909052,59,49.051786,-122.315463,Provided
-122.6427073,49.2259116000001,6056,338,123Rd Home,,Nursing and residential care facilities,Province of British Columbia,,20878 123 Ave,Maple Ridge,BC,V2X4B2,5915075,59,49.2259116,-122.6427073,Provided
-122.852582,49.038953,6057,339,13333 - 20Th Avenue,,Nursing and residential care facilities,Province of British Columbia,,13333 20 Ave,Surrey,BC,V4A1Z3,5915004,59,49.038953,-122.852582,Provided
-120.242,55.7597870000001,6058,340,1416 Residence,,Nursing and residential care facilities,Province of British Columbia,,1416 102 Ave,Dawson Creek,BC,V1G2C9,5955014,59,55.759787,-120.242,Provided
-119.255517,50.2737780000001,6059,341,17Th Street Home,,Nursing and residential care facilities,Province of British Columbia,,4200 17 St,Vernon,BC,V1T8R7,5937014,59,50.273778,-119.255517,Provided
-125.27372,50.0259080000001,6060,342,1985 Treelane Road,,Nursing and residential care facilities,Province of British Columbia,,1985 Treelane Rd,Campbell River,BC,V9W4G1,5924034,59,50.025908,-125.27372,Provided
-125.27363,50.026306,6061,343,1990 Treelane Road,,Nursing and residential care facilities,Province of British Columbia,,1990 Treelane Rd,Campbell River,BC,V9W4E8,5924034,59,50.026306,-125.27363,Provided
-122.6236643,49.1658526,6062,344,216A Street,,Nursing and residential care facilities,Province of British Columbia,,8983 216A St,Langley,BC,V1M4C7,5915001,59,49.1658526,-122.6236643,Provided
-122.5944504,49.2346071000001,6063,345,227Th Home,,Nursing and residential care facilities,Province of British Columbia,,12775 227 St,Maple Ridge,BC,V2X6K5,5915075,59,49.2346071,-122.5944504,Provided
-119.2529612,50.7177569,6064,346,25Th Avenue Group Home,,Nursing and residential care facilities,Province of British Columbia,,2980 25 Ave Ne,Salmon Arm,BC,V1E3C7,5939032,59,50.7177569,-119.2529612,Provided
-117.6461235,49.2759644000001,6065,347,29Th Street House,,,Province of British Columbia,,404 29 St,Castlegar,BC,V1N3T9,5903045,59,49.2759644,-117.6461235,Provided
-119.2511272,50.7085920000001,6066,348,30Th Street Group Home,,Nursing and residential care facilities,Province of British Columbia,,1201 30 St Ne,Salmon Arm,BC,V1E2B6,5939032,59,50.708592,-119.2511272,Provided
-123.0327623,49.2551157,6067,349,3381 Worthington,,Nursing and residential care facilities,Province of British Columbia,,3381 Worthington Dr,Vancouver,BC,V5M3X8,5915022,59,49.2551157,-123.0327623,Provided
-119.2434272,50.2664676000001,6068,350,35Th Avenue Home,,Nursing and residential care facilities,Province of British Columbia,,902 35 Ave,Vernon,BC,V1T2R3,5937014,59,50.2664676,-119.2434272,Provided
-123.0949445,49.2364595000001,6069,351,38Th Avenue Group Home,,Nursing and residential care facilities,Province of British Columbia,,461 E 38 Ave,Vancouver,BC,V5W1H8,5915022,59,49.2364595,-123.0949445,Provided
